dt	f	t	l	d
2014092814	011	009	6	876
2014092814	355	355	2	169
2014092814	305	025	148	23603
2014092814	355	060	94	16235
2014092814	143	239	18	4447
2014092814	265	252	30	6885
2014092814	062	062	29	2721
2014092814	020	020	114	9609
2014092814	097	052	77	9340
2014092814	061	438	110	10199
2014092814	072	022	29	3234
2014092814	041	028	6	839
2014092814	009	071	14	1774
2014092814	252	052	183	14320
2014092814	028	022	21	2652
2014092814	009	071	13	1635
2014092814	603	076	111	13889
2014092814	013	032	16	1443
2014092814	013	032	14	1484
2014092814	052	436	103	13720
2014092814	102	231	21	2501
2014092814	078	603	6	798
2014092814	102	231	20	2527
2014092814	298	612	105	16899
2014092814	053	064	29	5127
2014092814	021	032	20	1903
2014092814	602	088	114	12923
2014092814	053	064	29	5053
2014092814	602	088	114	12885
2014092814	052	037	369	7488
2014092814	020	022	134	4296
2014092814	052	436	98	14087
2014092814	097	062	24	4502
2014092814	603	076	105	14097
2014092814	252	239	26	3120
2014092814	028	007	15	2354
2014092814	052	283	75	7539
2014092814	252	239	27	3091
2014092814	001	021	136	10926
2014092814	020	021	173	4467
2014092814	001	021	136	11030
2014092814	081	029	9	1280
2014092814	097	052	59	9001
2014092814	298	298	6	700
2014092814	022	033	18	1645
2014092814	057	057	95	7690
2014092814	022	033	18	1539
2014092814	090	121	46	5454
2014092814	090	121	46	5478
2014092814	061	052	17	2873
2014092814	071	071	10	1556
2014092814	265	061	134	19987
2014092814	061	052	16	2899
2014092814	071	071	10	1462
2014092814	265	061	134	19907
2014092814	020	022	172	4341
2014092814	370	062	142	14285
2014092814	298	355	18	2828
2014092814	055	100	8	1125
2014092814	298	355	17	2697
2014092814	298	355	17	2744
2014092814	231	246	16	1584
2014092814	037	041	72	7773
2014092814	605	080	45	4898
2014092814	470	351	10	1621
2014092814	052	052	97	9621
2014092814	231	246	15	1564
2014092814	096	097	5	804
2014092814	470	351	9	1611
2014092814	032	041	61	4094
2014092814	032	026	10	2579
2014092814	605	080	41	4976
2014092814	059	052	9	2284
2014092814	097	097	25	2519
2014092814	071	157	8	884
2014092814	071	157	7	853
2014092814	239	159	9	1280
2014092814	252	064	217	10906
2014092814	058	058	157	16450
2014092814	021	140	69	4884
2014092814	021	140	69	4806
2014092814	058	058	157	16783
2014092814	022	022	110	3644
2014092814	064	064	29	5321
2014092814	100	350	12	2621
2014092814	100	102	4	733
2014092814	097	096	28	4747
2014092815	052	252	12	1419
2014092815	052	252	13	1398
2014092815	157	470	16	2446
2014092815	157	470	16	2593
2014092815	011	090	39	3226
2014092815	011	090	38	3205
2014092815	351	064	11	1709
2014092815	351	064	11	1745
2014092815	239	138	21	2352
2014092815	033	061	46	8729
2014092815	239	138	19	2397
2014092815	098	961	100	9086
2014092815	466	712	25	6495
2014092815	032	041	88	6399
2014092815	137	472	16	3373
2014092815	026	032	5	1421
2014092815	355	056	19	3097
2014092815	355	056	18	3165
2014092815	369	366	13	1170
2014092815	355	056	18	3148
2014092815	062	164	108	7310
2014092815	350	470	12	2691
2014092815	252	064	199	10918
2014092815	252	605	52	7249
2014092815	062	164	106	7449
2014092815	033	197	63	6336
2014092815	267	252	86	7704
2014092815	252	605	51	7128
2014092815	036	020	13	300
2014092815	036	036	51	2893
2014092815	067	252	103	9282
2014092815	098	961	89	9003
2014092815	009	090	24	2346
2014092815	608	612	132	20511
2014092815	064	061	19	3101
2014092815	064	061	18	3060
2014092815	470	350	8	1341
2014092815	470	350	17	1339
2014092815	033	197	58	6544
2014092815	437	470	22	2127
2014092815	437	470	21	2148
2014092815	009	041	12	2284
2014092815	246	961	19	3408
2014092815	088	088	127	11067
2014092815	088	088	127	10859
2014092815	370	370	112	10334
2014092815	025	023	6	449
2014092815	470	100	13	2623
2014092815	102	098	41	3301
2014092815	061	064	30	4688
2014092815	099	435	50	12153
2014092815	349	052	59	8713
2014092815	350	350	3	132
2014092815	138	137	6	622
2014092815	138	137	75	702
2014092815	102	102	78	7334
2014092815	164	077	26	2650
2014092815	252	067	21	230
2014092815	349	052	57	8682
2014092815	350	350	9	971
2014092815	023	022	9	410
2014092815	472	029	55	4488
2014092815	067	252	88	9325
2014092815	032	041	64	6491
2014092815	098	098	28	2366
2014092815	606	606	7	763
2014092815	606	606	7	733
2014092815	080	053	48	6411
2014092815	061	052	18	2940
2014092815	602	002	62	9646
2014092815	350	064	14	2074
2014092815	603	197	101	16329
2014092815	061	052	17	2920
2014092815	080	053	46	6211
2014092815	452	102	14	2060
2014092815	032	032	17	1127
2014092815	056	064	31	4420
2014092815	056	064	32	4815
2014092815	032	032	15	718
2014092815	052	059	55	10354
2014092815	350	064	10	1999
2014092815	298	355	20	2758
2014092815	298	355	20	2744
2014092815	603	197	97	16385
2014092815	022	020	14	731
2014092815	056	064	31	4482
2014092815	052	437	56	11692
2014092815	052	437	55	11569
2014092815	606	687	6	373
2014092815	144	050	19	3671
2014092815	606	687	4	367
2014092815	121	020	17	2423
2014092815	020	022	11	892
2014092815	121	020	16	2401
2014092815	052	052	118	12072
2014092815	077	077	27	3450
2014092815	077	077	26	3465
2014092815	470	350	11	1357
2014092815	349	349	14	3295
2014092815	470	350	8	1308
2014092815	086	086	6	171
2014092815	064	102	27	2334
2014092815	064	102	26	2434
2014092815	687	080	70	5480
2014092815	001	246	7	686
2014092815	687	080	69	5425
2014092815	265	231	29	3365
2014092815	064	061	17	3195
2014092815	298	110	772	36174
2014092815	601	067	208	30956
2014092815	064	061	18	3438
2014092815	022	022	13	1198
2014092815	265	231	26	3408
2014092815	076	086	78	14195
2014092815	062	062	12	1266
2014092815	098	098	26	835
2014092815	355	212	88	281
2014092815	086	088	210	19791
2014092815	022	020	84	5413
2014092815	330	052	111	13812
2014092815	076	086	77	14132
2014092815	020	014	29	1872
2014092815	052	355	12	1690
2014092815	052	355	11	1690
2014092815	058	061	16	1621
2014092815	351	351	43	9133
2014092815	014	612	95	14549
2014092815	058	061	15	1145
2014092815	330	052	109	13756
2014092815	014	612	103	14606
2014092815	350	064	23	2064
2014092815	605	605	149	10706
2014092815	434	091	150	14165
2014092815	088	086	40	5376
2014092815	088	086	41	5539
2014092815	064	061	61	11874
2014092815	434	091	149	14161
2014092815	094	067	96	15778
2014092815	605	605	140	10636
2014092816	088	086	38	5472
2014092816	382	961	34	3479
2014092816	355	001	12	1088
2014092816	390	390	92	4692
2014092816	098	098	26	1404
2014092816	028	011	9	1129
2014092816	382	961	34	3530
2014092816	350	064	19	2093
2014092816	370	366	91	5715
2014092816	121	436	120	15098
2014092816	355	001	10	1084
2014092816	382	961	31	3422
2014092816	100	102	4	716
2014092816	231	098	15	1845
2014092816	115	028	39	4402
2014092816	605	067	163	9738
2014092816	605	067	164	9391
2014092816	121	436	115	15453
2014092816	298	298	132	9374
2014092816	061	061	25	3522
2014092816	098	102	37	3957
2014092816	008	052	17	3618
2014092816	061	061	23	3632
2014092816	093	002	10	1372
2014092816	086	267	122	13119
2014092816	093	002	10	1364
2014092816	086	267	122	13250
2014092816	267	267	121	13052
2014092816	115	028	34	4523
2014092816	298	298	127	9570
2014092816	355	007	81	7279
2014092816	052	053	8	1006
2014092816	355	007	80	7608
2014092816	052	053	8	1006
2014092816	061	064	27	3069
2014092816	604	604	172	14761
2014092816	159	239	83	6718
2014092816	612	601	248	15255
2014092816	061	064	29	3303
2014092816	159	239	83	6503
2014092816	001	007	20	1325
2014092816	470	470	75	13381
2014092816	001	007	19	1186
2014092816	009	009	41	4010
2014092816	072	011	21	2317
2014092816	072	011	21	2336
2014092816	061	001	31	4808
2014092816	041	239	55	5527
2014092816	061	059	5	600
2014092816	078	164	24	4872
2014092816	080	062	114	14728
2014092816	080	062	114	15104
2014092816	370	366	75	6123
2014092816	062	061	82	12642
2014092816	098	094	24	3124
2014092816	062	061	80	13183
2014092816	053	053	19	1502
2014092816	002	094	23	2137
2014092816	064	062	26	2550
2014092816	002	094	23	2211
2014092816	053	053	29	1498
2014092816	086	033	36	5131
2014092816	436	470	10	1114
2014092816	144	013	61	4269
2014092816	436	470	10	1135
2014092816	064	062	24	2527
2014092816	059	001	24	4047
2014092816	009	137	35	1376
2014092816	014	014	23	1933
2014092816	144	013	56	4523
2014092816	961	081	9	1917
2014092816	060	061	20	3630
2014092816	602	602	39	3193
2014092816	604	712	136	14381
2014092816	014	071	89	7826
2014092816	604	712	135	14273
2014092816	052	052	16	4621
2014092816	602	602	36	3112
2014092816	144	013	53	3936
2014092816	466	615	123	18384
2014092816	014	026	20	2068
2014092816	032	009	22	2552
2014092816	032	009	21	2483
2014092816	032	009	21	3826
2014092816	061	052	14	2922
2014092816	606	067	137	8335
2014092816	061	052	15	3077
2014092816	604	604	152	14545
2014092816	041	041	87	6364
2014092816	041	041	86	6289
2014092816	001	099	29	4457
2014092816	007	011	15	1192
2014092816	001	099	29	4486
2014092816	370	041	20	4698
2014092816	001	099	28	4490
2014092816	007	011	14	1229
2014092816	612	601	227	17975
2014092816	604	604	98	7684
2014092816	349	432	28	3301
2014092816	369	369	170	15255
2014092816	050	961	127	4508
2014092816	369	961	39	3581
2014092816	086	280	18	2826
2014092816	064	061	22	3060
2014092816	437	056	81	11047
2014092816	008	011	10	945
2014092816	032	239	21	3406
2014092816	052	094	325	36394
2014092816	064	061	19	3034
2014092816	059	059	52	6007
2014092816	094	252	18	2144
2014092816	094	252	18	2125
2014092816	437	056	78	11220
2014092816	435	435	28	1952
2014092816	061	100	23	5019
2014092816	239	231	5	802
2014092816	052	094	334	36633
2014092816	026	194	30	3195
2014092816	026	194	29	3508
2014092816	060	098	13	1711
2014092816	026	194	30	3081
2014092816	011	137	7	1435
2014092816	060	098	12	1582
2014092816	014	011	19	982
2014092816	146	157	93	4537
2014092816	026	194	28	3399
2014092816	146	157	54	4545
2014092816	052	052	147	22849
2014092816	059	052	11	2278
2014092816	062	056	15	2160
2014092816	062	056	16	2146
2014092816	110	110	39	5358
2014092816	355	086	10	2072
2014092816	052	052	28	3965
2014092816	197	061	58	11355
2014092816	197	061	58	11435
2014092816	013	014	28	1635
2014092816	105	146	10	961
2014092816	084	023	17	4543
2014092816	137	028	27	2834
2014092816	137	028	27	2762
2014092816	105	146	8	998
2014092816	231	231	2	242
2014092816	472	435	9	1500
2014092816	231	231	2	304
2014092816	115	021	20	2082
2014092816	350	052	31	7855
2014092816	434	064	29	4751
2014092816	061	197	30	6464
2014092816	434	064	29	4694
2014092816	061	197	30	6442
2014092817	197	036	26	2824
2014092817	143	014	15	998
2014092817	077	029	109	16252
2014092817	231	355	18	2176
2014092817	077	029	109	15778
2014092817	231	355	17	2370
2014092817	059	061	90	8123
2014092817	390	137	5	630
2014092817	252	267	17	2107
2014092817	252	267	17	2109
2014092817	197	036	24	2826
2014092817	033	094	55	5631
2014092817	033	094	55	5386
2014092817	099	097	27	3977
2014092817	061	058	7	1198
2014092817	061	058	7	1155
2014092817	078	601	23	3963
2014092817	078	601	23	4000
2014092817	099	097	26	3965
2014092817	146	144	35	663
2014092817	099	097	25	4133
2014092817	146	144	34	694
2014092817	687	687	123	14414
2014092817	064	062	36	2572
2014092817	687	687	122	14122
2014092817	041	001	49	5058
2014092817	028	603	255	22239
2014092817	115	366	27	5433
2014092817	057	099	6	639
2014092817	064	062	34	2540
2014092817	053	053	9	457
2014092817	028	603	254	22537
2014092817	041	001	48	4837
2014092817	102	060	19	1431
2014092817	438	438	117	21224
2014092817	102	060	19	1468
2014092817	080	080	23	755
2014092817	011	011	26	969
2014092817	608	608	70	7994
2014092817	052	052	46	11723
2014092817	239	239	17	581
2014092817	067	001	25	3310
2014092817	267	059	103	12066
2014092817	080	080	30	2429
2014092817	023	086	13	2460
2014092817	280	280	69	5968
2014092817	007	008	39	2636
2014092817	194	355	34	3083
2014092817	438	435	9	1319
2014092817	139	139	11	153
2014092817	280	280	66	6023
2014092817	053	058	15	927
2014092817	194	355	32	2777
2014092817	194	355	31	3058
2014092817	194	355	31	2724
2014092817	053	058	14	937
2014092817	961	369	126	12151
2014092817	053	058	13	925
2014092817	097	086	168	23399
2014092817	007	007	35	2368
2014092817	355	033	10	1992
2014092817	355	033	10	1997
2014092817	052	052	42	1556
2014092817	086	055	102	11488
2014092817	059	057	90	7285
2014092817	060	094	20	3367
2014092817	086	055	103	11563
2014092817	014	014	14	1737
2014092817	072	072	27	1690
2014092817	602	602	186	23374
2014092817	602	602	187	22811
2014092817	121	194	66	4970
2014092817	121	121	112	8737
2014092817	009	011	6	861
2014092817	139	102	117	7494
2014092817	064	052	29	5909
2014092817	052	003	13	2532
2014092817	349	061	30	5787
2014092817	064	052	29	5981
2014092817	382	013	21	2519
2014092817	355	086	57	2832
2014092817	157	105	75	7369
2014092817	382	013	20	2505
2014092817	028	032	6	518
2014092817	028	032	6	520
2014092817	355	086	28	2805
2014092817	157	144	30	4061
2014092817	601	602	17	2697
2014092817	139	139	82	7494
2014092817	197	280	36	4890
2014092817	355	086	26	2807
2014092817	390	011	14	1492
2014092817	088	088	55	5207
2014092817	355	298	25	2922
2014092817	197	280	34	4363
2014092817	088	602	42	6076
2014092817	080	080	13	522
2014092817	058	064	49	4206
2014092817	097	231	26	4098
2014092817	097	231	25	4051
2014092817	058	064	48	4151
2014092817	058	064	49	4179
2014092817	067	062	38	6005
2014092817	097	231	25	4077
2014092817	055	061	26	5072
2014092817	055	061	26	5015
2014092817	137	011	14	2532
2014092817	058	058	57	2466
2014092817	080	231	117	17328
2014092817	603	078	4	798
2014092817	105	032	15	2587
2014092817	133	088	26	3906
2014092817	022	022	6	153
2014092817	080	231	115	17524
2014092817	088	062	107	8035
2014092817	612	452	70	7990
2014092817	001	239	16	2325
2014092817	022	252	1429	13007
2014092817	608	712	27	4835
2014092817	003	001	13	716
2014092817	432	382	14	2574
2014092817	022	265	221	14598
2014092817	137	011	9	1325
2014092817	011	008	14	939
2014092817	022	265	219	14804
2014092817	022	013	243	22562
2014092817	062	055	11	2650
2014092817	144	011	23	2446
2014092817	144	011	23	2474
2014092817	086	062	35	6712
2014092817	094	099	6	1282
2014092817	067	064	108	7532
2014092817	088	088	39	3555
2014092817	077	080	16	1129
2014092817	146	088	32	5139
2014092817	077	077	97	10473
2014092817	138	350	202	19476
2014092817	057	055	40	3718
2014092817	390	143	13	1999
2014092817	057	094	80	3924
2014092817	606	606	115	13854
2014092817	606	606	115	13603
2014092817	056	056	56	8884
2014092817	022	022	170	10728
2014092817	008	470	32	2378
2014092817	078	606	30	2881
2014092817	355	355	78	7422
2014092817	052	064	47	9319
2014092817	060	060	41	9109
2014092817	601	601	146	12221
2014092817	052	064	46	9434
2014092817	455	436	16624	4704
2014092817	612	452	52	8037
2014092817	138	350	193	20048
2014092817	059	052	8	2278
2014092817	098	608	35	3536
2014092817	062	052	17	3551
2014092818	062	052	15	3571
2014092818	239	156	7	1394
2014092818	052	349	43	8533
2014092818	144	105	41	3326
2014092818	115	115	15	193
2014092818	280	602	96	9358
2014092818	098	608	33	3608
2014092818	466	961	47	4226
2014092818	061	055	32	5319
2014092818	061	055	32	5233
2014092818	009	144	15	3320
2014092818	212	099	20	3226
2014092818	011	143	12	1621
2014092818	011	143	11	1543
2014092818	080	077	80	9450
2014092818	094	059	179	47023
2014092818	011	157	13	1515
2014092818	011	157	12	1490
2014092818	712	712	19	2397
2014092818	144	033	14	2681
2014092818	088	088	9	1061
2014092818	060	061	25	1615
2014092818	060	061	23	1727
2014092818	355	355	64	7373
2014092818	466	961	39	4098
2014092818	029	036	15	2003
2014092818	267	267	112	13658
2014092818	267	267	112	13793
2014092818	011	093	22	3032
2014092818	267	267	111	14438
2014092818	011	093	21	2973
2014092818	062	062	77	8092
2014092818	137	133	7	1282
2014092818	061	052	15	3089
2014092818	036	146	31	3340
2014092818	036	146	30	3330
2014092818	615	067	104	13426
2014092818	060	033	90	9693
2014092818	062	062	79	3138
2014092818	060	033	88	9638
2014092818	028	094	116	9842
2014092818	028	094	116	10269
2014092818	055	055	39	7120
2014092818	029	028	6	639
2014092818	003	011	15	1774
2014092818	432	094	124	13985
2014092818	349	437	15	2558
2014092818	011	961	25	1560
2014092818	139	435	35	702
2014092818	349	437	15	2621
2014092818	115	088	58	6128
2014092818	033	298	21	3508
2014092818	033	298	19	3510
2014092818	010	026	18	2131
2014092818	612	298	147	24009
2014092818	033	298	20	3491
2014092818	603	080	17	2409
2014092818	603	080	17	2364
2014092818	064	351	14	1700
2014092818	111	088	54	5891
2014092818	608	608	93	9229
2014092818	064	351	14	1709
2014092818	098	098	59	11868
2014092818	052	355	129	21338
2014092818	298	298	3	273
2014092818	052	355	130	22004
2014092818	064	351	10	1694
2014092818	714	605	17	1180
2014092818	470	436	15	2168
2014092818	052	052	76	7126
2014092818	008	028	8	1574
2014092818	052	349	86	16101
2014092818	280	280	67	3820
2014092818	961	028	56	6189
2014092818	194	121	45	3749
2014092818	280	280	64	4668
2014092818	961	028	55	6154
2014092818	382	472	10	2195
2014092818	020	033	11	1966
2014092818	438	470	16	2507
2014092818	056	197	36	5409
2014092818	438	470	15	2615
2014092818	239	239	24	3361
2014092818	712	612	17	3267
2014092818	139	437	21	2350
2014092818	056	056	76	10383
2014092818	021	021	65	6283
2014092818	267	608	71	5521
2014092818	139	436	25	3171
2014092818	603	601	213	25745
2014092818	096	096	78	2364
2014092818	139	436	22	3414
2014092818	020	020	36	3738
2014092818	612	612	87	4919
2014092818	103	052	26	6573
2014092818	608	601	22	2621
2014092818	608	601	21	2560
2014092818	608	608	80	9225
2014092818	466	094	4	618
2014092818	351	061	42	5956
2014092818	351	061	45	6003
2014092818	103	103	24	606
2014092818	351	061	40	5993
2014092818	011	094	32	3859
2014092818	020	020	32	3830
2014092818	011	094	31	3924
2014092818	013	013	27	1449
2014092818	096	096	70	2523
2014092818	436	437	14	1043
2014092818	110	013	44	3800
2014092818	470	436	98	9405
2014092818	110	013	43	3747
2014092818	105	265	63	5088
2014092818	105	265	63	5082
2014092818	088	194	244	13177
2014092818	033	156	26	3994
2014092818	604	606	25	2803
2014092818	033	156	26	3928
2014092818	605	654	44	5190
2014092818	231	001	26	2666
2014092818	076	604	10	2544
2014092818	231	001	26	2701
